id,type,scene_name,music_path,scene_icon,scene_map,scene_desc,path,stronghold_0.x,stronghold_0.y,stronghold_1.x,stronghold_1.y,stronghold_2.x,stronghold_2.y,stronghold_3.x,stronghold_3.y,stronghold_4.x,stronghold_4.y,areas_0.x,areas_0.y,areas_0.z,areas_1.x,areas_1.y,areas_1.z,areas_2.x,areas_2.y,areas_2.z,areas_3.x,areas_3.y,areas_3.z,spawn_pos_0.x,spawn_pos_0.y,spawn_pos_0.z,spawn_pos_1.x,spawn_pos_1.y,spawn_pos_1.z,spawn_pos_2.x,spawn_pos_2.y,spawn_pos_2.z,spawn_pos_3.x,spawn_pos_3.y,spawn_pos_3.z,spawn_pos_4.x,spawn_pos_4.y,spawn_pos_4.z
22,Normal,scene_name_22,res/audio/chengzhen.audio,current_map+word_map_18,map_tonglingxueyuan+dynamic_map_tonglingxueyuan,scene_detail_22,res/scene/shiguangchaoxue.scene,0,0,0,0,0,0,0,0,0,0,40000,72199,13120,173300,72199,12120,179399,72199,166220,21200,4400,168419,101389,1220,112778,100121,1220,112778,102658,1220,112778,100766,1220,111623,102036,1220,111623
23,Normal,scene_name_23,res/audio/music_xuese.audio,current_map+word_map_18,map_tonglingxueyuan+dynamic_map_tonglingxueyuan,scene_detail_23,res/scene/tonglingxueyuan.scene,0,0,0,0,0,0,0,0,0,0,9399,72199,122099,172600,72199,141199,160000,72199,285799,29299,72199,289399,101389,86980,231208,100121,86980,231208,102658,86980,231208,100766,86980,230053,102036,86980,230053
24,Normal,scene_name_24,res/audio/music_xuese.audio,current_map+word_map_18,map_tonglingxueyuan+dynamic_map_tonglingxueyuan,scene_detail_24,res/scene/tonglingxueyuan.scene,0,0,0,0,0,0,0,0,0,0,9399,72199,122099,172600,72199,141199,160000,72199,285799,29299,72199,289399,101389,86980,231208,100121,86980,231208,102658,86980,231208,100766,86980,230053,102036,86980,230053
25,Normal,scene_name_25,res/audio/music_xuese.audio,current_map+word_map_18,map_tonglingxueyuan+dynamic_map_tonglingxueyuan,scene_detail_25,res/scene/tonglingxueyuan.scene,0,0,0,0,0,0,0,0,0,0,9399,72199,122099,172600,72199,141199,160000,72199,285799,29299,72199,289399,101389,86980,231208,100121,86980,231208,102658,86980,231208,100766,86980,230053,102036,86980,230053
26,Normal,scene_name_26,res/audio/music_xuese.audio,current_map+word_map_18,map_tonglingxueyuan+dynamic_map_tonglingxueyuan,scene_detail_26,res/scene/tonglingxueyuan.scene,0,0,0,0,0,0,0,0,0,0,9399,72199,122099,172600,72199,141199,160000,72199,285799,29299,72199,289399,101389,86980,231208,100121,86980,231208,102658,86980,231208,100766,86980,230053,102036,86980,230053
27,Normal,scene_name_27,res/audio/music_xuese.audio,current_map+word_map_18,map_tonglingxueyuan+dynamic_map_tonglingxueyuan,scene_detail_27,res/scene/tonglingxueyuan.scene,0,0,0,0,0,0,0,0,0,0,9399,72199,122099,172600,72199,141199,160000,72199,285799,29299,72199,289399,101389,86980,231208,100121,86980,231208,102658,86980,231208,100766,86980,230053,102036,86980,230053
3,Normal,scene_name_3,res/audio/main_night.audio,current_map+word_map_3,map_shizilukou+dynamic_map_shizilukou,scene_detail_3,res/scene/shizilu.scene,0,0,0,0,0,0,0,0,0,0,133899,99630,91000,140699,105020,211699,203199,100389,218070,198600,99100,87800,181077,96707,208289,180799,96683,207184,181355,96730,209394,182234,96701,208589,181956,96679,207483
4,Normal,scene_name_4,res/audio/music_sikuang.audio,current_map+word_map_4,map_siwangkuangjing+dynamic_map_siwangkuangjing,scene_detail_4,res/scene/sikuang.scene,0,0,0,0,0,0,0,0,0,0,-1399,42500,12300,19899,42500,139199,97569,42500,142339,94440,42500,16180,78489,42659,55848,77221,42659,55848,79758,42659,55848,77775,42495,54789,79102,42495,54789
5,Normal,scene_name_5,res/audio/music_aihao.audio,current_map+word_map_5,map_aihaodongxue+dynamic_map_aihaodongxue,scene_detail_5,res/scene/aihaodongxue.scene,0,0,0,0,0,0,0,0,0,0,36200,129899,66000,36200,129899,161100,126199,129899,161100,126199,129899,71099,62106,123079,92737,61772,123096,91648,62367,123136,93848,63212,123113,93054,62929,123091,91926
6,Normal,scene_name_6,res/audio/music_yinya.audio,current_map+word_map_6,map_yingyachengbao+dynamic_map_yingyachengbao,scene_detail_6,res/scene/yingyachengbao.scene,0,0,0,0,0,0,0,0,0,0,89500,63709,102400,101099,63709,240199,215000,63709,243699,224300,63709,121600,184492,42817,170309,184214,42793,169204,184770,42840,171414,185626,42766,170654,185342,42743,169520
7,Normal,scene_name_7,res/audio/music_zhaoze.audio,current_map+word_map_7,map_tidaozhaoze+dynamic_map_tidaozhaoze,scene_detail_7,res/scene/tidaozhaoze.scene,0,0,0,0,0,0,0,0,0,0,57900,120000,31600,49299,120000,169899,200000,120000,160000,195100,120000,55000,98275,103432,98813,98644,103447,97735,97906,103418,99895,99449,103436,98609,99075,103419,99652
8,Normal,scene_name_8,res/audio/music_xuese.audio,current_map+word_map_8,map_xuesexiudaoyuan+dynamic_map_xuesexiudaoyuan,scene_detail_8,res/scene/xuese.scene,-110,-97,-183,32,-36,22,82,-61,206,27,-50882,57416,-10439,139017,57416,-23339,154917,57416,226360,-45782,57416,232160,29749,64720,174750,30999,64720,174969,28499,64720,174530,28956,64720,175755,30213,64720,175976
9,Normal,scene_name_9,res/audio/music_zhaoze.audio,current_map+word_map_9,map_tidaogaodi+dynamic_map_tidaogaodi,scene_detail_9,res/scene/tidaogaodi.scene,-110,-97,-208,-1,-75,51,79,-51,206,27,40000,70000,30000,40000,70000,120000,130000,70000,120000,130000,70000,30000,112735,47834,86943,113422,47897,87851,112044,47840,86031,112265,47857,88035,111574,47846,87103
