id,market_id,common_1,count_group,open_level,off_level,gen_weight,item_id,common,item_count,price_type,price_value,day_limit_count,show_discount,show_hot,show_new,open,can_multi,name,common1,equip,prof
110044,10,积分商店,-1,0,999,-1,20231041,黑铁残油,1,29910004,6,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_ss
110045,10,积分商店,-1,0,999,-1,20231042,破碎的翼蹼,1,29910004,6,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_lr
110046,10,积分商店,-1,0,999,-1,20231043,巫毒羽毛,1,29910004,6,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_ms
110047,10,积分商店,-1,0,999,-1,20231044,哈卡神像,1,29910004,6,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_dly
110048,10,积分商店,-1,0,999,-1,20231045,弄皱的便笺,1,29910004,6,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_fs
110049,10,积分商店,-1,0,999,-1,20231046,亡者的颅骨,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_zs
110050,10,积分商店,-1,0,999,-1,20231047,折断的叉骨,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_lr
110051,10,积分商店,-1,0,999,-1,20231048,啃过的骨头,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_dz
110052,10,积分商店,-1,0,999,-1,20231049,黑色龙人的眼球,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_sm
110053,10,积分商店,-1,0,999,-1,20231050,雏龙的腹鳞,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_ms
110054,10,积分商店,-1,0,999,-1,20231051,白骨碎片,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_dly
110055,10,积分商店,-1,0,999,-1,20231052,亡灵腐液,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_ss
110056,10,积分商店,-1,0,999,-1,20231053,瘟疫肉块,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_sqs
110057,10,积分商店,-1,0,999,-1,20231054,黑铁碎片,1,29910004,7,0,0,0,0,1,1,market_name_6,道具,"",market_name_tap_fs
102001,2,装备商店-神器,-1,0,999,-1,10330019,灰烬使者,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102002,2,装备商店-神器,-1,0,999,-1,10430016,安杜尼苏斯，灵魂的收割者,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102003,2,装备商店-神器,-1,0,999,-1,10530012,安杜尼苏斯，灵魂的收割者,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102004,2,装备商店-神器,-1,0,999,-1,10630026,埃提耶什，守护者的传说之杖,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102005,2,装备商店-神器,-1,0,999,-1,10630027,埃提耶什，守护者的传说之杖,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102006,2,装备商店-神器,-1,0,999,-1,10630028,埃提耶什，守护者的传说之杖,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102007,2,装备商店-神器,-1,0,999,-1,10630029,埃提耶什，守护者的传说之杖,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102008,2,装备商店-神器,-1,0,999,-1,10830027,萨弗拉斯，炎魔拉格纳罗斯之手,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102009,2,装备商店-神器,-1,0,999,-1,10830028,萨弗拉斯，炎魔拉格纳罗斯之手,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102010,2,装备商店-神器,-1,0,999,-1,10830029,萨弗拉斯，炎魔拉格纳罗斯之手,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102011,2,装备商店-神器,-1,0,999,-1,11030033,雷霆之怒，逐风者的祝福之剑,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102012,2,装备商店-神器,-1,0,999,-1,11030034,雷霆之怒，逐风者的祝福之剑,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102013,2,装备商店-神器,-1,0,999,-1,11030035,安杜尼苏斯，灵魂的收割者,1,20236005,80,0,0,0,0,0,0,market_name_zb_1,神器,"",""
102014,2,装备商店-套装,-1,0,999,-1,12430012,英勇胸甲,1,12420113,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102015,2,装备商店-套装,-1,0,999,-1,12130011,英勇头盔,1,12120088,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102016,2,装备商店-套装,-1,0,999,-1,12230011,英勇肩铠,1,12220093,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102017,2,装备商店-套装,-1,0,999,-1,12530030,英勇护腕,1,12520049,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102018,2,装备商店-套装,-1,0,999,-1,12630010,英勇长靴,1,12620063,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102019,2,装备商店-套装,-1,0,999,-1,12330021,英勇披风,1,12320054,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102020,2,装备商店-套装,-1,0,999,-1,11930022,英勇项链,1,11920040,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102021,2,装备商店-套装,-1,0,999,-1,12030004,英勇指环,1,12020054,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102022,2,装备商店-套装,-1,0,999,-1,12430010,英勇胸甲,1,12420110,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102023,2,装备商店-套装,-1,0,999,-1,12130009,英勇头盔,1,12120086,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102024,2,装备商店-套装,-1,0,999,-1,12230009,英勇肩铠,1,12220092,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102025,2,装备商店-套装,-1,0,999,-1,12530028,英勇护腕,1,12520046,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102026,2,装备商店-套装,-1,0,999,-1,12630008,英勇长靴,1,12620061,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102027,2,装备商店-套装,-1,0,999,-1,12330017,英勇披风,1,12320051,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102028,2,装备商店-套装,-1,0,999,-1,11930018,英勇项链,1,11920039,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102029,2,装备商店-套装,-1,0,999,-1,12030003,英勇指环,1,12020052,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_zs
102030,2,装备商店-套装,-1,0,999,-1,12430011,魂铸胸甲,1,12420111,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102031,2,装备商店-套装,-1,0,999,-1,12130010,魂铸头盔,1,12120087,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102032,2,装备商店-套装,-1,0,999,-1,12230010,魂铸肩铠,1,12220054,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102033,2,装备商店-套装,-1,0,999,-1,12530029,魂铸护腕,1,12520085,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102034,2,装备商店-套装,-1,0,999,-1,12630009,魂铸战靴,1,12620062,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102035,2,装备商店-套装,-1,0,999,-1,12330020,魂铸披风,1,12320053,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102036,2,装备商店-套装,-1,0,999,-1,11930021,魂铸项链,1,11920042,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102037,2,装备商店-套装,-1,0,999,-1,12030011,魂铸指环,1,12020053,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102038,2,装备商店-套装,-1,0,999,-1,12430009,魂铸胸甲,1,12420106,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102039,2,装备商店-套装,-1,0,999,-1,12130008,魂铸头盔,1,12120084,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102040,2,装备商店-套装,-1,0,999,-1,12230008,魂铸肩铠,1,12220051,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102041,2,装备商店-套装,-1,0,999,-1,12530027,魂铸护腕,1,12520082,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102042,2,装备商店-套装,-1,0,999,-1,12630007,魂铸战靴,1,12620060,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102043,2,装备商店-套装,-1,0,999,-1,12330015,魂铸披风,1,12320050,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102044,2,装备商店-套装,-1,0,999,-1,11930016,魂铸项链,1,11920038,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102045,2,装备商店-套装,-1,0,999,-1,12030010,魂铸指环,1,12020049,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102046,2,装备商店-套装,-1,0,999,-1,12430018,魂铸胸甲,1,12420121,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102047,2,装备商店-套装,-1,0,999,-1,12130018,魂铸头盔,1,12120097,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102048,2,装备商店-套装,-1,0,999,-1,12230017,魂铸肩铠,1,12220063,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102049,2,装备商店-套装,-1,0,999,-1,12530037,魂铸护腕,1,12520092,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102050,2,装备商店-套装,-1,0,999,-1,12630016,魂铸战靴,1,12620074,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102051,2,装备商店-套装,-1,0,999,-1,12330036,魂铸披风,1,12320065,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102052,2,装备商店-套装,-1,0,999,-1,11930040,魂铸项链,1,11920047,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102053,2,装备商店-套装,-1,0,999,-1,12030017,魂铸指环,1,12020062,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sqs
102054,2,装备商店-套装,-1,0,999,-1,12430006,五雷外套,1,12420105,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102055,2,装备商店-套装,-1,0,999,-1,12130005,五雷罩帽,1,12120082,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102056,2,装备商店-套装,-1,0,999,-1,12230007,五雷肩甲,1,12220048,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102057,2,装备商店-套装,-1,0,999,-1,12530026,五雷护腕,1,12520041,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102058,2,装备商店-套装,-1,0,999,-1,12630005,五雷长靴,1,12620057,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102059,2,装备商店-套装,-1,0,999,-1,12330013,五雷披风,1,12320049,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102060,2,装备商店-套装,-1,0,999,-1,11930013,五雷项链,1,11920033,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102061,2,装备商店-套装,-1,0,999,-1,12030008,五雷指环,1,12020047,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102062,2,装备商店-套装,-1,0,999,-1,12430016,五雷外套,1,12420119,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102063,2,装备商店-套装,-1,0,999,-1,12130014,五雷罩帽,1,12120092,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102064,2,装备商店-套装,-1,0,999,-1,12230015,五雷肩甲,1,12220056,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102065,2,装备商店-套装,-1,0,999,-1,12530035,五雷护腕,1,12520052,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102066,2,装备商店-套装,-1,0,999,-1,12630014,五雷长靴,1,12620065,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102067,2,装备商店-套装,-1,0,999,-1,12330030,五雷披风,1,12320059,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102068,2,装备商店-套装,-1,0,999,-1,11930030,五雷项链,1,11920043,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102069,2,装备商店-套装,-1,0,999,-1,12030014,五雷指环,1,12020059,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_sm
102070,2,装备商店-套装,-1,0,999,-1,12430015,兽王外套,1,12420117,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102071,2,装备商店-套装,-1,0,999,-1,12130013,兽王罩帽,1,12120090,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102072,2,装备商店-套装,-1,0,999,-1,12230014,兽王护肩,1,12220059,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102073,2,装备商店-套装,-1,0,999,-1,12530033,兽王护腕,1,12520056,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102074,2,装备商店-套装,-1,0,999,-1,12630013,兽王长靴,1,12620068,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102075,2,装备商店-套装,-1,0,999,-1,12330029,兽王披风,1,12320057,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102076,2,装备商店-套装,-1,0,999,-1,11930027,兽王项链,1,11920045,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102077,2,装备商店-套装,-1,0,999,-1,12030013,兽王指环,1,12020056,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_lr
102078,2,装备商店-套装,-1,0,999,-1,12430014,狂野之心外套,1,12420118,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102079,2,装备商店-套装,-1,0,999,-1,12130015,狂野之心兜帽,1,12120091,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102080,2,装备商店-套装,-1,0,999,-1,12230013,狂野之心肩甲,1,12220060,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102081,2,装备商店-套装,-1,0,999,-1,12530032,狂野之心护腕,1,12520057,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102082,2,装备商店-套装,-1,0,999,-1,12630012,狂野之心长靴,1,12620069,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102083,2,装备商店-套装,-1,0,999,-1,12330028,狂野之心披风,1,12320058,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102084,2,装备商店-套装,-1,0,999,-1,11930031,狂野之心项链,1,11920065,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102085,2,装备商店-套装,-1,0,999,-1,12030015,狂野之心指环,1,12020057,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102086,2,装备商店-套装,-1,0,999,-1,12430017,狂野之心外套,1,12420120,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102087,2,装备商店-套装,-1,0,999,-1,12130017,狂野之心兜帽,1,12120095,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102088,2,装备商店-套装,-1,0,999,-1,12230016,狂野之心肩甲,1,12220061,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102089,2,装备商店-套装,-1,0,999,-1,12530036,狂野之心护腕,1,12520058,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102090,2,装备商店-套装,-1,0,999,-1,12630015,狂野之心长靴,1,12620070,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102091,2,装备商店-套装,-1,0,999,-1,12330032,狂野之心披风,1,12320061,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102092,2,装备商店-套装,-1,0,999,-1,11930033,狂野之心项链,1,11920066,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102093,2,装备商店-套装,-1,0,999,-1,12030016,狂野之心指环,1,12020060,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102094,2,装备商店-套装,-1,0,999,-1,12430019,狂野之心外套,1,12420123,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102095,2,装备商店-套装,-1,0,999,-1,12130020,狂野之心兜帽,1,12120099,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102096,2,装备商店-套装,-1,0,999,-1,12230019,狂野之心肩甲,1,12220065,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102097,2,装备商店-套装,-1,0,999,-1,12530039,狂野之心护腕,1,12520060,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102098,2,装备商店-套装,-1,0,999,-1,12630017,狂野之心长靴,1,12620076,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102099,2,装备商店-套装,-1,0,999,-1,12330038,狂野之心披风,1,12320066,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102100,2,装备商店-套装,-1,0,999,-1,11930042,狂野之心项链,1,11920070,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102101,2,装备商店-套装,-1,0,999,-1,12030019,狂野之心指环,1,12020063,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dly
102102,2,装备商店-套装,-1,0,999,-1,12430013,暗幕外套,1,12420116,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102103,2,装备商店-套装,-1,0,999,-1,12130012,暗幕皮帽,1,12120089,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102104,2,装备商店-套装,-1,0,999,-1,12230012,暗幕肩甲,1,12220058,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102105,2,装备商店-套装,-1,0,999,-1,12530031,暗幕护腕,1,12520054,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102106,2,装备商店-套装,-1,0,999,-1,12630011,暗幕长靴,1,12620067,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102107,2,装备商店-套装,-1,0,999,-1,12330027,暗幕披风,1,12320056,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102108,2,装备商店-套装,-1,0,999,-1,11930028,暗幕项链,1,11920044,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102109,2,装备商店-套装,-1,0,999,-1,12030012,暗幕指环,1,12020055,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_dz
102110,2,装备商店-套装,-1,0,999,-1,12430005,巫师长袍,1,12420100,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102111,2,装备商店-套装,-1,0,999,-1,12130004,巫师头冠,1,12120079,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102112,2,装备商店-套装,-1,0,999,-1,12230006,巫师衬肩,1,12220082,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102113,2,装备商店-套装,-1,0,999,-1,12530025,巫师护腕,1,12520042,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102114,2,装备商店-套装,-1,0,999,-1,12630003,巫师软靴,1,12620055,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102115,2,装备商店-套装,-1,0,999,-1,12330012,巫师披风,1,12320046,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102116,2,装备商店-套装,-1,0,999,-1,11930012,巫师的项链,1,11920034,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102117,2,装备商店-套装,-1,0,999,-1,12030006,巫师指环,1,12020079,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_fs
102118,2,装备商店-套装,-1,0,999,-1,12430007,死雾长袍,1,12420102,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102119,2,装备商店-套装,-1,0,999,-1,12130006,死雾面具,1,12120080,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102120,2,装备商店-套装,-1,0,999,-1,12230005,死雾衬肩,1,12220050,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102121,2,装备商店-套装,-1,0,999,-1,12530024,死雾护腕,1,12520040,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102122,2,装备商店-套装,-1,0,999,-1,12630004,死雾便鞋,1,12620058,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102123,2,装备商店-套装,-1,0,999,-1,12330011,死雾披风,1,12320047,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102124,2,装备商店-套装,-1,0,999,-1,11930011,死雾项链,1,11920035,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102125,2,装备商店-套装,-1,0,999,-1,12030007,死雾指环,1,12020078,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ss
102126,2,装备商店-套装,-1,0,999,-1,12430008,坚贞长袍,1,12420101,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102127,2,装备商店-套装,-1,0,999,-1,12130007,坚贞头冠,1,12120078,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102128,2,装备商店-套装,-1,0,999,-1,12230004,坚贞衬肩,1,12220047,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102129,2,装备商店-套装,-1,0,999,-1,12530023,坚贞护腕,1,12520044,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102130,2,装备商店-套装,-1,0,999,-1,12630006,坚贞便鞋,1,12620056,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102131,2,装备商店-套装,-1,0,999,-1,12330010,坚贞披风,1,12320048,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102132,2,装备商店-套装,-1,0,999,-1,11930014,坚贞项链,1,11920037,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102133,2,装备商店-套装,-1,0,999,-1,12030009,坚贞指环,1,12020048,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102134,2,装备商店-套装,-1,0,999,-1,12430020,坚贞长袍,1,12420122,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102135,2,装备商店-套装,-1,0,999,-1,12130019,坚贞头冠,1,12120098,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102136,2,装备商店-套装,-1,0,999,-1,12230018,坚贞衬肩,1,12220062,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102137,2,装备商店-套装,-1,0,999,-1,12530038,坚贞护腕,1,12520059,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102138,2,装备商店-套装,-1,0,999,-1,12630018,坚贞便鞋,1,12620075,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102139,2,装备商店-套装,-1,0,999,-1,12330037,坚贞披风,1,12320067,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102140,2,装备商店-套装,-1,0,999,-1,11930041,坚贞项链,1,11920048,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102141,2,装备商店-套装,-1,0,999,-1,12030018,坚贞指环,1,12020064,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_1,market_name_tap_ms
102142,2,装备商店-套装,-1,0,999,-1,12530010,赞达拉辩护者护臂,1,20236025,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_zs
102143,2,装备商店-套装,-1,0,999,-1,12530009,赞达拉辩护者护臂,1,20236025,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_zs
102144,2,装备商店-套装,-1,0,999,-1,12530007,赞达拉预言者护腕,1,20236025,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_sm
102145,2,装备商店-套装,-1,0,999,-1,12530014,赞达拉预言者护腕,1,20236025,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_sm
102146,2,装备商店-套装,-1,0,999,-1,12530013,赞达拉狂妄者护腕,1,20236025,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_dz
102147,2,装备商店-套装,-1,0,999,-1,12530011,赞达拉思考者护臂,1,20236026,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_sqs
102148,2,装备商店-套装,-1,0,999,-1,12530008,赞达拉思考者护臂,1,20236026,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_sqs
102149,2,装备商店-套装,-1,0,999,-1,12530018,赞达拉思考者护臂,1,20236026,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_sqs
102150,2,装备商店-套装,-1,0,999,-1,12530012,赞达拉捕猎者护腕,1,20236026,1,0,0,0,0,0,0,market_name_zb_2,套装,market_name_tap_2,market_name_tap_lr
