id,scene_id,position.x,position.y,position.z,angle,battle_scene,group_index
2001000001,10010,139300,95220,101529,0,10010,2
2001000101,10010,115389,94380,102690,0,10010,1
2001000102,10010,116690,94660,111160,221.6181,10010,1
2001000103,10010,121760,94830,111259,240.0023,10010,1
2001000104,10010,124479,94559,102330,0,10010,1
2001000105,10010,119959,94750,101619,0,10010,1
2001000106,10010,112190,94809,103459,0,10010,1
2001000107,10010,112979,94529,110150,183.0898,10010,1
2001000108,10010,117800,94690,102250,0,10010,1
2001000109,10010,127160,94410,109000,271.7952,10010,1
2001000110,10010,127110,94889,103160,320.1405,10010,1
2001000111,10010,147089,94740,100130,0,10010,2
2001000112,10010,144139,94449,100020,0,10010,2
2001000113,10010,151550,94580,102040,269.5581,10010,2
2001000114,10010,138080,94729,101979,0,10010,2
2001000115,10010,142960,94449,106559,221.9285,10010,2
2001000116,10010,146610,94449,107550,197.5094,10010,2
2001000117,10010,152190,94449,103279,274.4064,10010,2
2001000118,10010,137279,94449,105949,144.9839,10010,2
2001000119,10010,155149,94619,106139,230.7945,10010,2
2001000120,10010,144729,94559,106419,135.8144,10010,2
2001000121,10010,164880,94630,128089,178.9621,10010,3
2001000122,10010,164720,94520,122839,274.29,10010,3
2001000123,10010,162130,94520,114959,270.0853,10010,3
2001000124,10010,156740,94520,121470,102.3809,10010,3
2001000125,10010,163559,94520,119470,280.9493,10010,3
2001000126,10010,158820,94520,126319,98.84389,10010,3
2001000127,10010,157789,94520,124239,80.0218,10010,3
2001000128,10010,155229,94520,119059,94.7371,10010,3
2001000129,10010,162919,94520,117520,310.7478,10010,3
2001000130,10010,162500,94520,126919,186.6833,10010,3
2001000131,10010,164210,93369,147669,207.4161,10010,4
2001000132,10010,165360,92910,143459,232.2577,10010,4
2001000133,10010,166020,93199,146630,220.3007,10010,4
2001000134,10010,158460,93330,146139,203.2604,10010,4
2001000135,10010,151979,93040,146949,77.71064,10010,4
2001000136,10010,155779,93190,143470,0,10010,4
2001000137,10010,163149,93199,142540,202.1608,10010,4
2001000138,10010,160270,93290,146970,150.6532,10010,4
2001000139,10010,155809,93290,146860,111.9605,10010,4
2001000140,10010,151610,93250,143209,0,10010,4
2001000141,10010,121790,95919,150919,173.6521,10010,5
2001000142,10010,123540,95880,139910,0,10010,5
2001000143,10010,124729,95940,150220,154.7883,10010,5
2001000144,10010,125809,95809,140389,316.8759,10010,5
2001000145,10010,116900,95930,143139,88.21798,10010,5
2001000146,10010,126720,95839,148750,185.028,10010,5
2001000147,10010,119250,95800,140980,0,10010,5
2001000148,10010,127500,95750,141760,0,10010,5
2001000149,10010,120940,95819,140570,0,10010,5
2001000150,10010,115110,95750,147929,111.7027,10010,5
2001000151,10010,92510,92650,155769,150.0918,10010,6
2001000152,10010,96900,93040,155209,123.3552,10010,6
2001000153,10010,98800,93050,156160,198.2675,10010,6
2001000154,10010,89520,92680,143589,31.93112,10010,6
2001000155,10010,88650,92959,154459,131.4916,10010,6
2001000156,10010,85389,92770,146029,94.1643,10010,6
2001000157,10010,85250,92690,150839,117.4987,10010,6
2001000158,10010,101440,92819,152949,169.0333,10010,6
2001000159,10010,91990,92720,144839,0,10010,6
2001000160,10010,95220,92800,152489,134.4497,10010,6
2001000161,10010,92730,93139,109819,52.69663,10010,7
2001000162,10010,97500,93020,113400,250.9976,10010,7
2001000163,10010,97430,92970,111349,0,10010,7
2001000164,10010,97430,92839,109979,0,10010,7
2001000165,10010,96130,94572,105610,0,10010,7
2001000166,10010,93860,94970,116610,11.38299,10010,7
2001000167,10010,94730,93365,108680,0,10010,7
2001000168,10010,96130,92779,108680,0,10010,7
2001000169,10010,97430,92849,108680,0,10010,7
2001000170,10010,96029,92779,106680,0,10010,7
2001050601,10010,92099,92787,148040,94.86986,10010,6
2001050602,10010,95589,92953,109990,354.1222,10010,7
2001050603,10010,145100,94680,103569,271.3605,10010,2
2001050604,10010,160309,94550,120790,214.8566,10010,3
2001050605,10010,156119,93209,144880,121.1173,10010,4
2001050606,10010,122559,95796,145290,86.83958,10010,5
2001000002,10010,150190,94779,112339,118.1124,10010,2
2001000003,10010,150860,94779,113599,118.1124,10010,2
2001000004,10010,151550,94779,114880,118.1124,10010,3
2001000005,10010,153240,94779,114740,227.5573,10010,3
2001000006,10010,152539,94779,112690,304.3999,10010,3
2001000007,10010,158570,94779,108559,304.3999,10010,3
2001000008,10010,161809,93349,147690,194.5432,10010,4
2001000009,10010,118610,95930,149850,142.0158,10010,5
2001000010,10010,86690,93209,153300,114.1834,10010,6
2001000011,10010,94449,92839,103630,4.841718,10010,7
2001000012,10010,88470,93110,156760,174.8011,10010,6
2001000013,10010,100669,93110,157059,174.8011,10010,6
2001000014,10010,135369,95220,101979,12.70682,10010,2
2001000015,10010,134039,95220,102279,12.70682,10010,2
2001000016,10010,132520,95220,102619,12.70682,10010,2
2001000017,10010,131139,95220,102930,12.70682,10010,2
2001000018,10010,131436,95220,104344,165.2996,10010,2
2001000019,10010,93290,95900,131239,24.17134,10010,6
2001150701,10011,75625,15510,66039,303.4555,10011,1
2001150702,10011,103900,15455,62150,265.2255,10011,2
2001150703,10011,127438,15521,57127,273.7183,10011,3
2001150704,10011,137143,21739,75544,177.7681,10011,4
2001150705,10011,142139,15467,114559,177.7681,10011,5
2001150706,10011,76599,15488,97349,57.39437,10011,8
2001100101,10011,72389,15559,73290,193.4588,10011,1
2001100102,10011,69440,15809,66309,294.5242,10011,1
2001100103,10011,75200,15559,71270,196.9884,10011,1
2001100104,10011,73919,15449,63169,351.1098,10011,1
2001100105,10011,71930,15479,63639,338.0788,10011,1
2001100106,10011,78599,15559,69330,294.5242,10011,1
2001100107,10011,76000,15439,60709,40.64374,10011,1
2001100108,10011,81430,15559,67669,227.6325,10011,1
2001100109,10011,78849,15559,58889,294.5242,10011,1
2001100110,10011,80970,15549,59870,294.5242,10011,1
2001100111,10011,110029,15559,58620,294.5242,10011,2
2001100112,10011,109770,15559,67040,212.6298,10011,2
2001100113,10011,101449,15869,67139,199.4311,10011,2
2001100114,10011,104660,15409,59400,294.5242,10011,2
2001100115,10011,102040,15909,59430,343.43,10011,2
2001100116,10011,106470,15559,59409,183.7776,10011,2
2001100117,10011,99550,15559,67160,294.5242,10011,2
2001100118,10011,101250,16059,65709,294.5242,10011,2
2001100119,10011,97669,15559,66970,210.5285,10011,2
2001100120,10011,96550,15629,59260,18.22661,10011,2
2001100121,10011,121199,15559,56989,294.5242,10011,3
2001100122,10011,121720,15559,58139,294.5242,10011,3
2001100123,10011,122240,15559,59279,294.5242,10011,3
2001100124,10011,127470,15559,60400,244.0654,10011,3
2001100125,10011,130929,15559,51370,294.5242,10011,3
2001100126,10011,119910,15559,56540,17.32303,10011,3
2001100127,10011,126120,15719,61299,171.6818,10011,3
2001100128,10011,124400,15559,54020,12.88483,10011,3
2001100129,10011,120710,15559,61459,177.1375,10011,3
2001100130,10011,125960,15559,52860,3.711607,10011,3
2001100131,10011,140520,21450,74930,248.5118,10011,4
2001100132,10011,139510,21450,72870,259.0941,10011,4
2001100133,10011,139419,21450,75720,217.0941,10011,4
2001100134,10011,137649,21450,70020,185.3573,10011,4
2001100135,10011,133899,21450,73650,96.88393,10011,4
2001100136,10011,133979,21549,70389,62.99653,10011,4
2001100137,10011,139779,21469,70870,256.2534,10011,4
2001100138,10011,133050,21450,76330,115.7702,10011,4
2001100139,10011,133690,21450,82309,185.3573,10011,4
2001100140,10011,133510,21450,78879,124.3553,10011,4
2001100141,10011,136270,15719,107270,185.3573,10011,5
2001100142,10011,137700,15939,114029,113.4613,10011,5
2001100143,10011,144089,15849,105889,289.233,10011,5
2001100144,10011,144980,15639,113970,259.5285,10011,5
2001100145,10011,137919,15639,116180,185.3573,10011,5
2001100146,10011,137119,15639,112709,109.9477,10011,5
2001100147,10011,146029,16260,116479,239.6712,10011,5
2001100148,10011,146399,16299,123540,185.3573,10011,5
2001100149,10011,142910,15639,125949,185.3573,10011,5
2001100150,10011,145350,16110,111050,223.8761,10011,5
2001100151,10011,125190,15639,101889,9.978628,10011,6
2001100152,10011,127400,15639,109459,89.90723,10011,6
2001100153,10011,122020,15519,102220,29.9635,10011,6
2001100154,10011,127319,15639,103529,349.6955,10011,6
2001100155,10011,125940,15639,113819,194.7735,10011,6
2001100156,10011,120240,15549,113490,164.0504,10011,6
2001100157,10011,118339,15489,112699,161.9257,10011,6
2001100158,10011,121800,15529,114389,180.8264,10011,6
2001100159,10011,115960,15590,110819,140.2707,10011,6
2001100160,10011,120720,15579,100610,4.240438,10011,6
2001100161,10011,99709,15379,113759,168.1824,10011,7
2001100162,10011,104510,15379,111550,125.912,10011,7
2001100163,10011,93910,15409,113630,126.173,10011,7
2001100164,10011,91430,15549,109800,89.90723,10011,7
2001100165,10011,98620,15409,99790,27.00501,10011,7
2001100166,10011,101230,15379,99770,57.13556,10011,7
2001100167,10011,106050,15379,99400,89.90723,10011,7
2001100168,10011,98819,15379,109120,156.1077,10011,7
2001100169,10011,107760,15379,108790,170.8314,10011,7
2001100170,10011,107169,15379,101000,89.90723,10011,7
2001100171,10011,70069,15379,97449,55.83215,10011,8
2001100172,10011,73930,15420,100440,55.83215,10011,8
2001100173,10011,83650,15609,95889,316.8749,10011,8
2001100174,10011,74919,15769,90020,325.152,10011,8
2001100175,10011,77959,15709,92650,336.3943,10011,8
2001100176,10011,82180,15549,93940,348.809,10011,8
2001100177,10011,77870,15379,104879,138.3516,10011,8
2001100178,10011,80000,15379,93599,341.6183,10011,8
2001100179,10011,73000,15379,102279,129.4136,10011,8
2001100180,10011,74650,15379,104279,101.0504,10011,8
2001100001,10011,121290,15989,93669,8.383955,10011,6
2001100002,10011,119889,15989,94000,9.379749,10011,6
2001100003,10011,118550,15989,94229,10.83361,10011,6
2001100004,10011,117130,15989,94430,9.468596,10011,6
2001100005,10011,121630,15989,95379,214.2756,10011,6
2001100006,10011,118850,15989,95800,189.2515,10011,6
2001100007,10011,82340,15989,68709,186.023,10011,1
2001100008,10011,128639,15769,52360,337.7777,10011,3
2001100009,10011,140944,21559,85793,186.023,10011,4
2001100010,10011,102500,15989,98180,22.73416,10011,7
2001100011,10011,136429,15989,49349,324.2104,10011,3
2001100012,10011,140980,21639,78959,1.093802,10011,4
2001100013,10011,134940,16420,125889,1.093802,10011,5
2001100014,10011,123870,16420,117949,1.093802,10011,6
2001100015,10011,87540,15989,59930,352.7566,10011,1
2001100016,10011,86250,15989,59770,352.7566,10011,1
2001100017,10011,84910,15989,59599,352.7566,10011,1
2001100018,10011,83419,15989,59409,352.7566,10011,1
2001100019,10011,86050,15989,61479,171.5526,10011,1
1100200000,1002,182850,42757,192460,151.1589,1002,2
1100200001,1002,171889,42919,187080,34.68782,1002,2
1100200006,1002,128720,51085,216760,234.7199,1002,4
1100200007,1002,129509,51085,214990,226.2811,1002,4
1100200009,1002,125269,51011,153639,0,1002,7
1100200010,1002,127369,51011,153639,0,1002,7
1100200101,1002,177250,43060,174899,0,1002,1
1100200102,1002,172850,42950,182850,105.8773,1002,1
1100200103,1002,182639,42950,183100,134.3519,1002,1
1100200104,1002,184949,42950,180860,164.3729,1002,1
1100200105,1002,183720,42950,176020,173.6506,1002,1
1100200106,1002,174389,42950,178860,117.2393,1002,1
1100200107,1002,176809,43159,178429,93.85123,1002,1
1100200108,1002,178769,42979,172839,95.41689,1002,1
1100200109,1002,180630,42950,174800,0,1002,1
1100200110,1002,183019,43000,180580,162.0393,1002,1
1100200111,1002,165899,42970,199050,152.2227,1002,2
1100200112,1002,174589,42970,192920,137.859,1002,2
1100200113,1002,170500,42970,195960,0,1002,2
1100200114,1002,164860,42970,194450,142.5798,1002,2
1100200115,1002,166989,42970,191770,136.9407,1002,2
1100200116,1002,173250,43270,198710,151.9836,1002,2
1100200117,1002,176860,42970,194809,171.1778,1002,2
1100200118,1002,176179,42970,192399,185.1817,1002,2
1100200119,1002,175190,42970,196940,177.8085,1002,2
1100200120,1002,179049,43080,194179,161.3631,1002,2
1100200121,1002,148789,50810,219980,87.34544,1002,3
1100200122,1002,143049,50700,219940,105.8942,1002,3
1100200123,1002,145660,50700,219690,150.7409,1002,3
1100200124,1002,146089,50700,213690,42.81861,1002,3
1100200125,1002,149299,50700,213480,0,1002,3
1100200126,1002,140079,50700,219500,0,1002,3
1100200127,1002,141049,50700,213330,0,1002,3
1100200128,1002,138190,50700,214800,0,1002,3
1100200129,1002,143709,50700,213619,0,1002,3
1100200130,1002,139910,50700,215970,0,1002,3
1100200131,1002,126679,51349,209899,290.6785,1002,4
1100200132,1002,132519,50889,204869,0,1002,4
1100200133,1002,133000,50709,206460,0,1002,4
1100200134,1002,128209,50720,203910,22.81506,1002,4
1100200135,1002,130479,51029,208040,0,1002,4
1100200136,1002,133619,51119,210559,303.1005,1002,4
1100200137,1002,132479,51110,219639,99.80148,1002,4
1100200138,1002,135229,51270,219899,103.8589,1002,4
1100200139,1002,129509,51270,210119,0,1002,4
1100200140,1002,132419,50830,212130,0,1002,4
1100200141,1002,126059,50909,195770,68.94643,1002,5
1100200142,1002,133110,50759,196889,287.6752,1002,5
1100200143,1002,133350,50779,190920,278.5694,1002,5
1100200144,1002,132729,50970,189300,292.1188,1002,5
1100200145,1002,126489,51049,198440,77.66631,1002,5
1100200146,1002,132929,51000,199860,0,1002,5
1100200147,1002,126089,50959,188540,0,1002,5
1100200148,1002,126409,50909,191860,0,1002,5
1100200149,1002,131429,50979,187119,0,1002,5
1100200150,1002,126309,50909,193820,0,1002,5
1100200151,1002,126709,50450,173889,0,1002,6
1100200152,1002,132360,50639,173779,0,1002,6
1100200153,1002,125970,50569,179490,0,1002,6
1100200154,1002,126039,50619,180910,279.4387,1002,6
1100200155,1002,132989,50659,179059,313.5366,1002,6
1100200156,1002,126860,50709,181990,303.665,1002,6
1100200157,1002,133509,50630,175089,313.3538,1002,6
1100200158,1002,132919,50759,182520,295.8108,1002,6
1100200159,1002,126349,50659,176119,39.00082,1002,6
1100200160,1002,125470,50880,184580,315.8828,1002,6
1100200161,1002,137519,50880,161649,244.6448,1002,7
1100200162,1002,140449,51040,160020,204.8193,1002,7
1100200163,1002,138750,51209,158589,222.4958,1002,7
1100200164,1002,145610,51080,149490,297.1881,1002,7
1100200165,1002,124360,51159,163899,93.67904,1002,7
1100200166,1002,123360,51110,161170,0,1002,7
1100200167,1002,134110,51069,152350,0,1002,7
1100200168,1002,137639,51020,151350,0,1002,7
1100200169,1002,138979,51090,149290,0,1002,7
1100200170,1002,135179,51020,161399,126.5058,1002,7
1100200171,1002,174250,42959,149080,0,1002,8
1100200172,1002,170759,43029,150050,0,1002,8
1100200173,1002,171690,42959,148500,191.5132,1002,8
1100200174,1002,170369,43009,147399,47.01247,1002,8
1100200175,1002,172250,43049,139139,0,1002,8
1100200176,1002,175399,43099,138010,0,1002,8
1100200177,1002,177959,43020,138740,339.7665,1002,8
1100200178,1002,166039,43150,145500,127.0629,1002,8
1100200179,1002,168119,43049,146559,178.4586,1002,8
1100200180,1002,170369,43130,145500,176.604,1002,8
1100200181,1002,181410,43080,158380,156.9241,1002,9
1100200182,1002,187739,43000,143820,287.4532,1002,9
1100200183,1002,184549,43099,139770,0,1002,9
1100200184,1002,188199,42970,142080,284.3523,1002,9
1100200185,1002,187919,43049,148669,247.2792,1002,9
1100200186,1002,181910,43000,141660,0,1002,8
1100200187,1002,179690,42959,154260,82.6535,1002,9
1100200188,1002,187769,42909,154550,239.1232,1002,9
1100200189,1002,184570,42979,142899,282.7394,1002,9
1100200190,1002,177699,42909,148300,124.2675,1002,9
1100200013,1002,180190,42919,179899,160.4677,1002,1
1100200012,1002,179570,42919,187550,160.4677,1002,1
1100250201,1002,180630,42950,178350,153.452,1002,1
1100250202,1002,171000,42970,195730,131.9105,1002,2
1100250203,1002,144097,50700,215962,86.0237,1002,3
1100250204,1002,130850,50755,214960,66.44267,1002,4
1100250205,1002,130229,51000,192320,0,1002,5
1100250206,1002,129660,50659,180440,0,1002,6
1100250207,1002,135569,51020,155790,327.8365,1002,7
1100200015,1002,155979,42919,175170,94.14245,1002,2
1100200014,1002,126089,50779,207130,243.4034,1002,4
1100200016,1002,174669,42919,184980,342.1127,1002,1
1100200017,1002,176350,42919,185309,335.4638,1002,1
1100200018,1002,177639,42919,185899,335.4638,1002,1
1100200019,1002,129029,51020,152990,346.4722,1002,7
1100200020,1002,130649,51020,152980,321.4646,1002,7
1100200021,1002,128779,51020,155320,246.5493,1002,7
1100200022,1002,127949,51020,157230,225.5746,1002,7
1100200023,1002,125909,51020,155660,158.9835,1002,7
1100200024,1002,125725,50720,216998,91.95965,1002,4
1100200025,1002,125674,50720,215498,81.38879,1002,4
1100200026,1002,126139,50720,214220,71.14487,1002,4
1100200027,1002,125955,50720,218420,98.6403,1002,4
1100200028,1002,129699,50720,216300,243.9541,1002,4
1100200029,1002,128489,50720,218779,243.9541,1002,4
1100200030,1002,145029,51209,158399,290.5238,1002,7
1100200031,1002,186049,43299,188589,244.3664,1002,1
1100200032,1002,170079,42919,188369,38.71058,1002,2
1100200033,1002,170130,42919,190460,124.9187,1002,2
1100200034,1002,171899,42919,191170,205.8508,1002,2
1100200035,1002,173000,42919,188100,244.5085,1002,2
1100200036,1002,173119,42919,190360,225.6159,1002,2
1100200037,1002,166759,43250,194529,106.7871,1002,2
1100200038,1002,168279,43250,195510,198.1434,1002,2
1100200039,1002,176690,43159,172460,27.18672,1002,1
1100200040,1002,175579,43159,173029,27.18672,1002,1
1100200041,1002,174380,43159,173649,27.18672,1002,1
1100200042,1002,176360,43159,174580,203.9773,1002,1
1100200003,1002,179600,43500,185950,166.5038,1002,1
1100200004,1002,137809,50889,219889,159.2673,1002,3
1100200005,1002,125720,50889,183410,77.67302,1002,6
1100200008,1002,147360,50959,150330,252.9919,1002,7
1100200011,1002,188419,43209,139050,273.7586,1002,9
1100200043,1002,125489,50770,212360,77.82342,1002,4
1100200044,1002,165339,42919,193540,124.9187,1002,2
1100200045,1002,169470,43200,196500,160.7046,1002,2
1100200046,1002,167750,43200,193360,19.16173,1002,2
1100200047,1002,165809,43200,197529,154.819,1002,2
1100200048,1002,166929,43200,198050,154.819,1002,2
1100200049,1002,168110,43200,198619,154.819,1002,2
1100200050,1002,167229,43200,203139,178.7139,1002,2
1100200051,1002,168829,43200,203040,184.2021,1002,2
1100200052,1002,165729,43200,203270,184.2021,1002,2
1100300001,1003,93790,104190,99220,59.99731,1003,1
1100300002,1003,94389,104080,98569,44.37326,1003,1
1100300003,1003,113919,110730,105000,101.7934,1003,3
1100300004,1003,119809,103779,103300,38.28283,1003,5
1100300005,1003,115830,110349,70639,279.8831,1003,2
1100300006,1003,108480,110360,68750,315.0598,1003,2
1100300007,1003,126720,110370,79470,293.7207,1003,2
1100300008,1003,145179,103540,111540,108.8551,1003,4
1100300009,1003,145789,103300,113720,109.9106,1003,4
1100300010,1003,99879,109599,68580,349.0805,1003,1
1100300011,1003,159470,103599,113250,260.3846,1003,4
1100300012,1003,158839,103500,108800,301.6,1003,4
1100300013,1003,129589,110209,146910,187.5499,1003,3
1100300014,1003,110769,110160,132110,117.5764,1003,3
1100300015,1003,112150,110349,68919,325.0822,1003,2
1100300017,1003,126720,110370,83040,293.7207,1003,2
1100300016,1003,157029,103470,105750,301.6,1003,4
1100300101,1003,87139,105750,91559,77.48896,1003,1
1100300102,1003,92739,105699,88199,0,1003,1
1100300103,1003,85120,106389,89110,64.24931,1003,1
1100300104,1003,93760,105150,89930,297.3849,1003,1
1100300105,1003,87959,105120,95019,115.3178,1003,1
1100300106,1003,85160,107209,83610,34.39478,1003,1
1100300107,1003,86669,107500,81680,36.55921,1003,1
1100300108,1003,89800,106900,81680,0,1003,1
1100300109,1003,92709,107349,81819,260.3152,1003,1
1100300110,1003,90690,108411,74839,0,1003,1
1100300111,1003,122540,110489,74519,273.7548,1003,2
1100300112,1003,125290,110360,77779,258.1112,1003,2
1100300113,1003,124610,110370,88750,195.7136,1003,2
1100300114,1003,118480,110389,81919,126.0339,1003,2
1100300115,1003,115349,110400,78519,122.1853,1003,2
1100300116,1003,117180,110410,80300,96.45599,1003,2
1100300117,1003,121720,110349,73139,282.4261,1003,2
1100300118,1003,117290,110319,89750,119.7526,1003,2
1100300119,1003,118019,110470,86300,79.59654,1003,2
1100300120,1003,121690,110419,91220,195.7136,1003,2
1100300121,1003,113410,110413,130539,178.7792,1003,3
1100300122,1003,118550,110430,123209,213.0731,1003,3
1100300123,1003,119330,110319,127849,222.3933,1003,3
1100300124,1003,112889,110359,134770,178.7792,1003,3
1100300125,1003,110510,110500,128800,112.1223,1003,3
1100300126,1003,110500,110529,122430,109.2501,1003,3
1100300127,1003,110919,110647,119480,108.3288,1003,3
1100300128,1003,117279,110419,120500,256.3297,1003,3
1100300129,1003,119650,110449,131690,206.9178,1003,3
1100300130,1003,112120,110250,124660,178.7792,1003,3
1100300131,1003,149029,105010,129600,0,1003,4
1100300132,1003,150020,103685,110410,65.66284,1003,4
1100300133,1003,154240,103591,116360,189.1261,1003,4
1100300134,1003,150279,103651,114930,122.9244,1003,4
1100300135,1003,156970,103679,115260,225.6911,1003,4
1100300136,1003,158539,104230,120129,302.0172,1003,4
1100300137,1003,153619,104760,129229,315.8948,1003,4
1100300138,1003,156419,104029,124750,254.5501,1003,4
1100300139,1003,149380,104050,124160,66.57841,1003,4
1100300140,1003,149509,103910,121230,20.57218,1003,4
1100300141,1003,135389,103613,109319,141.0072,1003,5
1100300142,1003,135970,103771,99389,38.05598,1003,5
1100300143,1003,138949,103927,107870,113.2304,1003,5
1100300144,1003,140839,103739,97110,3.627986,1003,5
1100300145,1003,132339,103672,100980,41.52535,1003,5
1100300146,1003,137449,103669,102080,352.203,1003,5
1100300147,1003,122400,103669,108069,82.22134,1003,5
1100300148,1003,128970,103638,101720,349.1545,1003,5
1100300149,1003,123540,103647,103739,49.15345,1003,5
1100300150,1003,128000,103608,109319,106.2878,1003,5
1100350301,1003,89800,106900,82110,0,1003,1
1100350302,1003,123370,110271,82260,177.8903,1003,2
1100350303,1003,113680,110291,121779,173.6803,1003,3
1100350304,1003,150320,103440,118549,0,1003,4
1100350305,1003,129169,103290,106300,82.22134,1003,5
1100300018,1003,153649,103410,103029,316.7802,1003,4
1100300019,1003,121129,110360,142470,179.4789,1003,3
1100300020,1003,93379,104190,100449,63.30267,1003,1
1100300021,1003,91889,104190,97750,53.03403,1003,1
1100300022,1003,117253,110349,71288,288.5175,1003,2
1100300023,1003,114360,110349,69819,340.598,1003,2
1100300024,1003,115847,110349,72581,243.1564,1003,2
1100300025,1003,107483,110360,69749,137.2457,1003,2
1100300026,1003,102839,110360,72040,121.5341,1003,1
1100300027,1003,144619,103540,109900,108.8551,1003,4
1100300028,1003,145009,103540,108139,46.02347,1003,4
1100300029,1003,146869,103540,107910,27.12066,1003,4
1100300030,1003,148720,103540,107830,2.790577,1003,4
1100300031,1003,147660,103339,113040,290.7952,1003,4
1100300032,1003,146339,103540,109940,25.45358,1003,4
1100300033,1003,147800,103540,109440,3.818439,1003,4
1100300034,1003,115349,110239,98970,263.8434,1003,5
1100300035,1003,115510,110250,138970,179.4789,1003,3
1100300036,1003,124080,110419,132240,114.7535,1003,3
1100300037,1003,104352,103848,94554,22.81503,1003,1
1100300038,1003,107360,103639,95800,22.81503,1003,2
1100300039,1003,91279,104190,99059,57.97613,1003,1
1100300040,1003,97440,104190,91650,322.5161,1003,1
1100300041,1003,87529,105309,93459,47.36004,1003,1
1100300042,1003,101349,104620,98790,302.451,1003,1
1100300043,1003,103919,110349,77709,155.6553,1003,1
1100300044,1003,105449,110349,77919,155.6553,1003,1
1100300045,1003,106809,110349,78080,155.6553,1003,2
1100300046,1003,108419,110349,78220,155.6553,1003,2
1100300047,1003,103720,110349,76000,352.6372,1003,1
1100300048,1003,105309,110349,76209,352.6372,1003,1
1100300049,1003,106889,110349,76180,352.6372,1003,2
1100300050,1003,108300,110349,76360,352.6372,1003,2
1100300051,1003,119459,110940,99410,223.3404,1003,5
1100300052,1003,117769,110650,108339,256.9703,1003,5
1100300053,1003,92790,104190,96639,57.97613,1003,1
1100300054,1003,88230,105309,92400,47.36004,1003,1
1100300055,1003,86190,105720,92300,47.36004,1003,1
1100300056,1003,88300,105720,90830,35.24929,1003,1
1100300057,1003,85330,106589,86830,10.53189,1003,1
1100300058,1003,89250,105089,91730,34.22535,1003,1
1100300059,1003,91480,107069,85129,326.3471,1003,1
1100300060,1003,90550,107069,84319,326.3471,1003,1
1100300061,1003,92940,107069,83510,326.3471,1003,1
1100300062,1003,91930,107069,82839,326.3471,1003,1
1100300063,1003,91019,107069,82230,326.3471,1003,1
1100300064,1003,144910,107230,141440,216.6008,1003,4
1100400101,1004,30747,56344,60680,183.4569,1004,13
1100400102,1004,30627,56315,54600,157.6419,1004,13
1100400103,1004,23707,56256,56970,157.6419,1004,13
1100400104,1004,23517,56256,54820,157.6419,1004,13
1100400105,1004,29377,56366,52410,212.047,1004,13
1100400106,1004,23457,56296,50880,157.6419,1004,13
1100400107,1004,24007,56256,44280,157.6419,1004,13
1100400108,1004,31497,56256,42720,222.1811,1004,13
1100400109,1004,32207,56256,41190,250.2375,1004,12
1100400110,1004,29627,56314,46870,249.0222,1004,13
1100400111,1004,51807,61506,92720,182.4339,1004,14
1100400112,1004,52477,61536,81540,182.4339,1004,14
1100400113,1004,52497,61496,79530,269.7355,1004,14
1100400114,1004,49247,61506,99310,182.4339,1004,14
1100400115,1004,52347,61506,78050,259.6633,1004,14
1100400116,1004,46317,61506,92220,130.6828,1004,14
1100400117,1004,46827,61506,77010,182.4339,1004,14
1100400118,1004,51977,61506,84100,223.5451,1004,14
1100400119,1004,46057,61506,82360,188.0082,1004,14
1100400120,1004,46447,61606,86580,182.4339,1004,14
1100400121,1004,21777,59846,93120,51.63638,1004,15
1100400122,1004,27097,59956,92320,42.23472,1004,15
1100400123,1004,25577,60106,101140,130.0647,1004,15
1100400124,1004,25027,60035,92770,70.15154,1004,15
1100400125,1004,28047,60156,101370,100.4946,1004,15
1100400126,1004,30387,60252,101220,150.3161,1004,15
1100400127,1004,32617,60243,100770,130.1458,1004,15
1100400128,1004,30037,60114,91890,0,1004,15
1100400129,1004,32547,60129,91760,0,1004,15
1100400130,1004,25737,60151,99360,90.7778,1004,15
1100400131,1004,17827,61550,125570,237.6648,1004,16
1100400132,1004,17787,61372,121150,0,1004,16
1100400133,1004,19377,61554,124080,226.3785,1004,16
1100400134,1004,19357,61431,121760,221.0267,1004,16
1100400135,1004,17977,61433,131460,172.485,1004,16
1100400136,1004,9727,61489,128150,145.3618,1004,16
1100400137,1004,9397,61395,125370,115.7627,1004,16
1100400138,1004,18197,61459,128740,235.7023,1004,16
1100400139,1004,9577,61467,131590,156.649,1004,16
1100400140,1004,13137,61505,122070,160.467,1004,16
1100400141,1004,15597,63841,179850,143.1546,1004,17
1100400142,1004,21607,63740,170610,0,1004,17
1100400143,1004,14137,63822,178980,155.5792,1004,17
1100400144,1004,12677,63803,174300,111.0075,1004,17
1100400145,1004,23997,63782,180670,210.1411,1004,17
1100400146,1004,18007,63769,179730,178.0528,1004,17
1100400147,1004,12097,63777,170890,0,1004,17
1100400148,1004,10377,63893,179420,144.3504,1004,17
1100400149,1004,8487,63790,170300,0,1004,17
1100400150,1004,10327,63863,175320,233.0869,1004,17
1100400151,1004,46537,63491,169820,0,1004,1
1100400152,1004,49197,63528,169990,0,1004,1
1100400153,1004,53387,63611,170710,319.8607,1004,1
1100400154,1004,49168,63425,180175,191.5822,1004,1
1100400155,1004,44647,63459,180610,180.9063,1004,1
1100400156,1004,43777,63469,169690,0,1004,1
1100400157,1004,54317,63532,180170,165.886,1004,1
1100400158,1004,51007,63518,169920,0,1004,1
